t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
39,0,11.718247,3.332083,3.822987,0,0,22.588247,1,4180454.6667,851783.3210,4726025.8615,4180456.1405,851784.8043,4726025.5289,10.1436
40,0,12.353774,4.897554,4.154253,0,0,22.581332,1,4180455.0678,851784.7926,4726025.9946,4180455.4104,851784.6555,4726026.1970,10.1218
41,0,11.118100,4.183761,4.517333,0,1,22.577332,1,4180455.2950,851786.4711,4726026.5629,4180454.6803,851784.5067,4726026.8652,11.1116
42,0,16.691596,3.270477,3.842315,0,0,22.575473,1,4180455.4615,851786.0363,4726025.0324,4180453.9501,851784.3580,4726027.5333,17.0373
43,0,7.213214,1.387664,3.652286,0,0,22.575131,1,4180454.6597,851785.0122,4726025.9338,4180453.2200,851784.2092,4726028.2015,4.2950
44,0,19.265652,3.662509,3.646144,0,0,22.575809,1,4180453.3268,851785.0936,4726023.8753,4180452.4899,851784.0604,4726028.8696,21.5567
45,0,11.264117,4.205543,3.957348,0,0,22.577119,1,4180454.3559,851786.0865,4726024.3781,4180451.7598,851783.9117,4726029.5378,12.9277
46,0,14.530654,3.354993,3.522781,0,0,22.578766,1,4180452.4936,851785.7265,4726026.2713,4180451.0296,851783.7629,4726030.2059,8.1421
47,0,15.489568,2.128831,3.672290,0,0,22.580527,1,4180451.9361,851785.7304,4726024.6150,4180450.2995,851783.6141,4726030.8740,19.9110
48,0,12.507546,3.230767,3.365418,0,0,22.582243,1,4180449.9470,851786.5587,4726026.0536,4180449.5694,851783.4654,4726031.5422,9.1024
49,0,14.028465,4.791541,3.511364,0,0,22.583807,1,4180447.7228,851785.2699,4726025.2378,4180448.8393,851783.3166,4726032.2103,16.9239
50,0,7.474190,1.221392,3.143748,0,0,22.585148,1,4180446.1057,851785.9321,4726026.1648,4180448.1091,851783.1678,4726032.8785,8.1169
51,0,11.522375,2.846898,3.010061,0,0,22.586231,1,4180446.5445,851785.6052,4726025.3865,4180447.3790,851783.0191,4726033.5466,16.2518
52,0,9.211088,2.855204,2.968534,0,0,22.587040,1,4180445.2682,851787.2135,4726025.7144,4180446.6489,851782.8703,4726034.2148,14.3490
53,0,10.681670,1.431062,2.972874,0,0,22.587581,1,4180443.6860,851787.6680,4726027.2401,4180445.9187,851782.7215,4726034.8829,8.2813
54,0,10.452563,1.232331,2.729856,0,0,22.587869,1,4180443.1619,851788.2522,4726026.2466,4180445.1886,851782.5728,4726035.5511,19.4144
55,0,13.040574,5.242134,2.833515,0,0,22.587929,1,4180443.0277,851786.4098,4726025.8713,4180444.4585,851782.4240,4726036.2192,15.4129
56,0,9.903339,1.109434,2.608959,0,0,22.587793,1,4180441.7128,851786.7426,4726027.2935,4180443.7284,851782.2752,4726036.8874,7.3285
57,0,28.481838,11.125622,3.508639,0,0,22.587491,1,4180439.5208,851784.9239,4726030.9353,4180442.9982,851782.1265,4726037.5555,19.0188
58,0,33.851067,13.904134,4.575975,1,1,22.587057,1,4180440.1305,851783.2710,4726035.6053,4180442.2681,851781.9777,4726038.2237,25.9105
59,0,7.347058,1.798194,4.276641,0,0,22.586521,1,4180439.3444,851781.6705,4726036.5509,4180441.5380,851781.8289,4726038.8918,6.5303
60,0,16.940503,5.670558,4.721557,0,1,22.585914,1,4180439.7808,851782.8225,4726039.0411,4180440.8079,851781.6802,4726039.5600,14.1860
61,0,15.180486,2.450490,4.681916,0,1,22.585261,1,4180438.8479,851781.8555,4726038.0421,4180440.0777,851781.5314,4726040.2281,15.3114
62,0,5.632208,0.553500,4.451746,0,1,22.584586,1,4180438.2618,851780.9468,4726039.4383,4180439.3476,851781.3826,4726040.8963,3.9602
63,0,9.623363,1.642496,4.472889,0,1,22.583908,1,4180436.5573,851780.2016,4726039.2561,4180438.6175,851781.2339,4726041.5644,11.4085
64,0,10.288242,1.899208,4.539577,0,1,22.583243,1,4180435.0079,851778.9169,4726038.9385,4180437.8873,851781.0851,4726042.2326,13.5288
65,0,7.551247,1.469462,4.162310,0,0,22.582603,1,4180433.5664,851779.3928,4726040.1933,4180437.1572,851780.9363,4726042.9007,6.7892
66,0,7.714518,1.233366,4.174703,0,0,22.582000,1,4180432.0815,851779.7840,4726041.6591,4180436.4271,851780.7876,4726043.5689,7.8207
