counter,mode,seed,max_D,threshold,num_windows,num_flagged_windows,exceeds_threshold
hpmcounter7,drift,test_seed_17,45.57399897814973,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_18,34.48975640195186,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_19,27.558910611181485,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_2,32.10085966732169,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_20,48.82420418362781,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_3,57.756877014998125,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_4,55.80529306426196,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_5,36.0777133327254,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_6,61.39842288198391,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_7,58.62323798273436,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_8,33.39252088691588,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_9,43.62449340296771,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_1,52.623050525592376,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_10,42.36540005224173,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_11,34.96141520738501,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_12,37.157010082646096,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_13,34.539730577201965,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_14,44.81600966849087,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_15,37.90534292993138,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_16,64.18945689798105,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_17,117.75872634353404,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_18,71.78632250659086,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_19,50.21110597966232,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_2,106.1396267956453,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_20,59.85567499253064,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_3,74.73440817117728,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_4,92.9423498526346,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_5,47.59949040032309,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_6,34.24834197441708,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_7,65.84616516099351,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_8,84.66758743489889,139.97544633174778,282,0,False
hpmcounter7,jump,test_seed_9,48.435439046740974,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_1,62.188049545637966,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_10,59.52771778120872,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_11,71.06290778051556,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_12,34.68409469218947,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_13,34.179372098038314,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_14,46.81034492318266,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_15,41.01688086097569,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_16,53.75101119384264,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_17,52.19705739861909,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_18,28.252573714116878,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_19,46.84416997013303,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_2,61.65190968027785,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_20,24.74216326812565,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_3,50.45285327650996,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_4,31.44389247091057,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_5,72.71463511260379,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_6,104.74077088862336,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_7,104.74077088862336,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_8,104.74077088862336,139.97544633174778,282,0,False
hpmcounter7,replay,test_seed_9,104.74077088862336,139.97544633174778,282,0,False
hpmcounter8,drift,test_seed_1,135.35200169222642,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_10,91.3761034273129,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_11,70.00710544781496,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_12,53.58183508236565,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_13,68.83027082066153,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_14,69.90040279561117,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_15,116.96784874059726,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_16,161.35035148045557,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_17,72.65425296705679,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_18,58.73755303343234,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_19,86.74564739496194,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_2,73.26949433131793,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_20,53.56370890366606,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_3,68.83061926600273,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_4,102.79342712289342,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_5,130.34692600890014,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_6,91.19897894625664,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_7,90.77059183539892,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_8,72.65010868790925,210.3186740895653,282,0,False
hpmcounter8,drift,test_seed_9,78.23400867168068,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_1,86.58225611395156,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_10,144.89604428572133,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_11,55.15812846050217,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_12,83.9690688484433,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_13,63.58544261303123,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_14,73.07907337999238,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_15,82.63898756987017,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_16,160.8746009700018,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_17,85.26548827152709,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_18,119.48067495977156,210.3186740895653,282,0,False
hpmcounter8,jump,test_seed_19,115.57574677247588,210.3186740895653,282,0,False
