counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter4,replay,test_seed_5,291,0,37.5516965608218,659.7992298804954,False
hpmcounter4,replay,test_seed_6,291,0,42.86304930954586,659.7992298804954,False
hpmcounter4,replay,test_seed_7,291,0,42.86304930954586,659.7992298804954,False
hpmcounter4,replay,test_seed_8,291,0,42.86304930954586,659.7992298804954,False
hpmcounter4,replay,test_seed_9,291,0,42.86304930954586,659.7992298804954,False
hpmcounter5,drift,test_seed_1,291,0,10.284819670008474,119.89820685930462,False
hpmcounter5,drift,test_seed_10,291,0,23.3996922806042,119.89820685930462,False
hpmcounter5,drift,test_seed_11,291,0,21.92818962630491,119.89820685930462,False
hpmcounter5,drift,test_seed_12,291,0,10.924977151194518,119.89820685930462,False
hpmcounter5,drift,test_seed_13,291,0,18.65566181811604,119.89820685930462,False
hpmcounter5,drift,test_seed_14,291,0,19.51480990404653,119.89820685930462,False
hpmcounter5,drift,test_seed_15,291,0,28.36666237555585,119.89820685930462,False
hpmcounter5,drift,test_seed_16,291,0,11.384493242026824,119.89820685930462,False
hpmcounter5,drift,test_seed_17,291,0,11.750211288855136,119.89820685930462,False
hpmcounter5,drift,test_seed_18,291,0,10.30726008137636,119.89820685930462,False
hpmcounter5,drift,test_seed_19,291,0,7.835245753694163,119.89820685930462,False
hpmcounter5,drift,test_seed_2,291,0,8.286485938801228,119.89820685930462,False
hpmcounter5,drift,test_seed_20,291,0,9.311739773581758,119.89820685930462,False
hpmcounter5,drift,test_seed_3,291,0,8.287870955877322,119.89820685930462,False
hpmcounter5,drift,test_seed_4,291,0,11.43123466179946,119.89820685930462,False
hpmcounter5,drift,test_seed_5,291,0,9.115190785681186,119.89820685930462,False
hpmcounter5,drift,test_seed_6,291,0,9.917442744645149,119.89820685930462,False
hpmcounter5,drift,test_seed_7,291,0,11.87222077602684,119.89820685930462,False
hpmcounter5,drift,test_seed_8,291,0,7.461496061353953,119.89820685930462,False
hpmcounter5,drift,test_seed_9,291,0,8.890812482333818,119.89820685930462,False
hpmcounter5,jump,test_seed_1,291,0,8.346106730046634,119.89820685930462,False
hpmcounter5,jump,test_seed_10,291,0,16.06391905509744,119.89820685930462,False
hpmcounter5,jump,test_seed_11,291,0,9.876052491996331,119.89820685930462,False
hpmcounter5,jump,test_seed_12,291,0,8.666915633812343,119.89820685930462,False
hpmcounter5,jump,test_seed_13,291,0,13.428588057335794,119.89820685930462,False
hpmcounter5,jump,test_seed_14,291,0,11.156434608959469,119.89820685930462,False
hpmcounter5,jump,test_seed_15,291,0,16.97947277521254,119.89820685930462,False
hpmcounter5,jump,test_seed_16,291,0,17.205884959384765,119.89820685930462,False
hpmcounter5,jump,test_seed_17,291,0,17.608655594084393,119.89820685930462,False
hpmcounter5,jump,test_seed_18,291,0,15.829078373636404,119.89820685930462,False
hpmcounter5,jump,test_seed_19,291,0,14.059331989033618,119.89820685930462,False
hpmcounter5,jump,test_seed_2,291,0,9.544242638274593,119.89820685930462,False
hpmcounter5,jump,test_seed_20,291,0,9.979665690732627,119.89820685930462,False
hpmcounter5,jump,test_seed_3,291,0,9.24737243410912,119.89820685930462,False
hpmcounter5,jump,test_seed_4,291,0,18.783289929083733,119.89820685930462,False
hpmcounter5,jump,test_seed_5,291,0,10.636189331169836,119.89820685930462,False
hpmcounter5,jump,test_seed_6,291,0,15.146707571788824,119.89820685930462,False
hpmcounter5,jump,test_seed_7,291,0,11.819305969094415,119.89820685930462,False
hpmcounter5,jump,test_seed_8,291,0,12.266510847242143,119.89820685930462,False
hpmcounter5,jump,test_seed_9,291,0,16.42888619887057,119.89820685930462,False
hpmcounter5,normal,test_seed_1,291,0,6.97290349070333,119.89820685930462,False
hpmcounter5,normal,test_seed_10,291,0,8.808590069903001,119.89820685930462,False
hpmcounter5,normal,test_seed_11,291,0,34.195215336544415,119.89820685930462,False
hpmcounter5,normal,test_seed_12,291,0,9.59514731976275,119.89820685930462,False
hpmcounter5,normal,test_seed_13,291,0,10.692581266097717,119.89820685930462,False
hpmcounter5,normal,test_seed_14,291,0,11.085392733334062,119.89820685930462,False
hpmcounter5,normal,test_seed_15,291,0,14.80216879970444,119.89820685930462,False
hpmcounter5,normal,test_seed_16,291,0,8.627228029753415,119.89820685930462,False
hpmcounter5,normal,test_seed_17,291,0,14.242152862682188,119.89820685930462,False
hpmcounter5,normal,test_seed_18,291,0,6.775681498622432,119.89820685930462,False
hpmcounter5,normal,test_seed_19,291,0,12.343512534492035,119.89820685930462,False
hpmcounter5,normal,test_seed_2,291,0,15.710699007107111,119.89820685930462,False
hpmcounter5,normal,test_seed_20,291,0,9.480446641094796,119.89820685930462,False
hpmcounter5,normal,test_seed_3,291,0,8.481417937623963,119.89820685930462,False
hpmcounter5,normal,test_seed_4,291,0,7.342402833584429,119.89820685930462,False
hpmcounter5,normal,test_seed_5,291,0,19.85546905927726,119.89820685930462,False
hpmcounter5,normal,test_seed_6,291,0,8.49327736372145,119.89820685930462,False
hpmcounter5,normal,test_seed_7,291,0,14.780006834914522,119.89820685930462,False
hpmcounter5,normal,test_seed_8,291,0,6.811858486366837,119.89820685930462,False
hpmcounter5,normal,test_seed_9,291,0,12.004058082069308,119.89820685930462,False
hpmcounter5,replay,test_seed_1,291,0,8.517266506797794,119.89820685930462,False
hpmcounter5,replay,test_seed_10,291,0,10.434981389096455,119.89820685930462,False
hpmcounter5,replay,test_seed_11,291,0,9.4976698314269,119.89820685930462,False
