counter,mode,seed,alpha,beta,W,sigma_eps2,SE_beta,D
hpmcounter5,drift,test_seed_12,-0.7987641391280759,-0.0001738177250081,291.0,0.012319810918116037,7.745611766936715e-05,2.2440800060502197
hpmcounter5,drift,test_seed_7,-1.21715821162007,0.0001008753416262,291.0,0.004167650924677797,4.5050474736523466e-05,2.2391626773339643
hpmcounter5,drift,test_seed_6,-0.529414715354494,0.0001501479411564,291.0,0.01157097381128197,7.506520226932737e-05,2.0002336184705443
hpmcounter5,drift,test_seed_5,-0.2039507264187793,-2.550970900516733e-06,291.0,0.0027622281762857224,3.667612796676074e-05,0.06955398625581893
hpmcounter5,jump,test_seed_13,0.1836305078796264,-0.0041067743239652,291.0,0.002962725955495408,3.798389047157481e-05,108.11884388300082
hpmcounter5,jump,test_seed_19,1.5343545202409932,-0.0055081658328314,291.0,0.008340828588164623,6.373211071507578e-05,86.42685407763291
hpmcounter5,jump,test_seed_8,-0.9868595431439912,-0.0039830039743552,291.0,0.005361601418970569,5.109765462897737e-05,77.94886092670968
hpmcounter5,jump,test_seed_15,1.0607108266951124,-0.0066580989101735,291.0,0.018031793398540396,9.370724401932699e-05,71.05212601066654
hpmcounter5,jump,test_seed_20,2.456211957854705,-0.0059014559492635,291.0,0.017057738452352412,9.11411343162831e-05,64.75074063467254
hpmcounter5,jump,test_seed_14,0.2965111124500449,-0.0046009975906027,291.0,0.011431338757401738,7.461089528534414e-05,61.66656455476787
hpmcounter5,jump,test_seed_9,-0.4335281837894651,-0.0045025322764963,291.0,0.012769973329660006,7.88585339645163e-05,57.096322365342075
hpmcounter5,jump,test_seed_18,-0.3059356887495044,-0.0035318199910512,291.0,0.009456411863378587,6.78604747193107e-05,52.04531806857768
hpmcounter5,jump,test_seed_11,-0.4865056596246935,-0.002568810902394,291.0,0.007860512508724438,6.186986030438047e-05,41.51958465327463
hpmcounter5,jump,test_seed_6,0.0980564616640412,-0.0022321584049645,291.0,0.006778463450297484,5.745387605942593e-05,38.85131096561222
hpmcounter5,jump,test_seed_1,-0.6185274446174344,-0.0041751650204532,291.0,0.027269657088481898,0.00011523742418316075,36.230981819040885
hpmcounter5,jump,test_seed_12,-0.4225004354047044,-0.0030417358796774,291.0,0.01568241396988518,8.738968234968564e-05,34.80657896782414
hpmcounter5,jump,test_seed_3,-1.57426762496072,-0.0037340094904569,291.0,0.024078644805503178,0.00010828535484031112,34.48305171057952
hpmcounter5,jump,test_seed_5,-0.902091736871536,-0.0016209128410531,291.0,0.005034616660489415,4.9515014227698666e-05,32.73578461674686
hpmcounter5,jump,test_seed_2,-1.561567984015067,-0.00190882379328,291.0,0.007169773332214089,5.9088969607949134e-05,32.30423217640961
hpmcounter5,jump,test_seed_17,0.0366534017487025,-0.0018410169702906,291.0,0.00906363206765413,6.64362082117447e-05,27.71104823476578
hpmcounter5,jump,test_seed_4,0.0737428500987001,-0.0043293445566701,291.0,0.05021663396556682,0.00015637866566435305,27.685007659308773
hpmcounter5,jump,test_seed_16,-0.3124424802762481,-0.0026379740294468,291.0,0.024819611777151595,0.00010993885154913493,23.994920742534873
hpmcounter5,jump,test_seed_7,-0.319152499957571,-0.0010313530394444,291.0,0.012996381333498706,7.955453227148882e-05,12.964101604227794
hpmcounter5,jump,test_seed_10,-1.4130111244865184,0.0003372670805387,291.0,0.002246529661326345,3.307575622061485e-05,10.196806334196355
hpmcounter5,replay,test_seed_3,-0.0115756020674755,-0.0017882373604127,291.0,0.0036888277942910973,4.238360510831469e-05,42.19172380081205
hpmcounter5,replay,test_seed_2,-1.125804528361367,-0.0022611025307814,291.0,0.006418831000992195,5.590899358114752e-05,40.44255469380945
hpmcounter5,replay,test_seed_12,-0.5344793613489867,0.0014466072360002,291.0,0.0026447494937914783,3.588772887152422e-05,40.309244454531004
hpmcounter5,replay,test_seed_18,-0.1944010421837453,-0.0017641777041429,291.0,0.004256469115466012,4.552798684641943e-05,38.749301832607706
hpmcounter5,replay,test_seed_16,1.318264361715607,-0.003004442409325,291.0,0.016513140883181867,8.967441391188032e-05,33.5038979153781
hpmcounter5,replay,test_seed_14,-1.844995745845168,0.0016816627029122,291.0,0.007768351773372073,6.150609370919168e-05,27.341399875974997
hpmcounter5,replay,test_seed_4,-0.5212049108656445,-0.0013973626361287,291.0,0.008048024717167588,6.260346258543401e-05,22.32085220880139
hpmcounter5,replay,test_seed_15,0.1798381382365151,-0.0014579022060976,291.0,0.00911687618212075,6.66310615138561e-05,21.880218819482945
hpmcounter5,replay,test_seed_17,-0.8211455211703559,0.0010560494942895,291.0,0.008540700410883508,6.449119849435689e-05,16.375094880302257
hpmcounter5,replay,test_seed_10,-0.4336050102581803,-0.0011335599192451,291.0,0.017482121075239433,9.226792749957275e-05,12.285524883501356
hpmcounter5,replay,test_seed_1,-1.2089093292557165,-0.0009024539629266,291.0,0.011476717633553304,7.475883968616701e-05,12.071535175171872
hpmcounter5,replay,test_seed_20,-0.9552310414997476,-0.000388061991846,291.0,0.0026640883524101126,3.601869848162155e-05,10.773903783447581
hpmcounter5,replay,test_seed_13,0.7218416464288184,-0.0005407568652958,291.0,0.012182387118080026,7.702290630153871e-05,7.020727875143775
hpmcounter5,replay,test_seed_11,-0.3705766552876273,0.0006061060942841,291.0,0.01873991564901292,9.552950331362006e-05,6.344700571657686
hpmcounter5,replay,test_seed_6,0.0964729900757308,-0.0005455680381694,291.0,0.017043693308172885,9.110360431231546e-05,5.988435279674765
hpmcounter5,replay,test_seed_7,0.0964729900757308,-0.0005455680381694,291.0,0.017043693308172885,9.110360431231546e-05,5.988435279674765
hpmcounter5,replay,test_seed_8,0.0964729900757308,-0.0005455680381694,291.0,0.017043693308172885,9.110360431231546e-05,5.988435279674765
hpmcounter5,replay,test_seed_9,0.0964729900757308,-0.0005455680381694,291.0,0.017043693308172885,9.110360431231546e-05,5.988435279674765
hpmcounter5,replay,test_seed_19,0.531657661371109,0.0003214413281831,291.0,0.010601379898042353,7.18513450794415e-05,4.473699522642236
hpmcounter5,replay,test_seed_5,-0.7976214374782392,4.875836222586292e-05,291.0,0.02464111418814652,0.00010954280929452177,0.44510783080949634
hpmcounter6,drift,test_seed_10,-0.9956678869820156,0.0047070455583002,291.0,0.009148442073693808,6.674631214348561e-05,70.52143267752966
hpmcounter6,drift,test_seed_18,-0.6432086764112828,0.0018801250725771,291.0,0.0023072471903131547,3.351974968169973e-05,56.090069002023704
hpmcounter6,drift,test_seed_14,-0.8770936357141951,0.0017494901952179,291.0,0.015361331594190694,8.649044585577429e-05,20.227554360573343
hpmcounter6,drift,test_seed_15,-0.8069786550978821,-0.0010589320417358,291.0,0.006077842127680547,5.440369677863159e-05,19.46433982316661
hpmcounter6,drift,test_seed_1,-0.7687785692247147,0.0014934281059965,291.0,0.01253875951725131,7.814136446534776e-05,19.111876484557282
hpmcounter6,drift,test_seed_4,-0.5546894921374819,-0.0014273558237335,291.0,0.012914634449690442,7.930393967659695e-05,17.998548742399
hpmcounter6,drift,test_seed_2,-0.7782527484840209,0.000903319188218,291.0,0.0053129833966807025,5.086545494495386e-05,17.75899162202646
hpmcounter6,drift,test_seed_16,0.2367330909702629,-0.0018000644680216,291.0,0.031300962877718976,0.00012346178526438333,14.57993227756191
hpmcounter6,drift,test_seed_8,-0.3551739455568923,0.0009000404598826,291.0,0.013226890643379,8.025693781697212e-05,11.214487922965164
hpmcounter6,drift,test_seed_6,-0.3995067235343851,0.0004889079939474,291.0,0.0039921911347648425,4.409195614755432e-05,11.088371591209581
hpmcounter6,drift,test_seed_20,0.5334138593563865,-0.0009264866730178,291.0,0.015843593574218915,8.783761809727316e-05,10.547720818109957
hpmcounter6,drift,test_seed_13,-0.1831473699136715,0.0005753938470685,291.0,0.011781926382410579,7.57463754607713e-05,7.5963218512877075
hpmcounter6,drift,test_seed_9,-0.3320071846745529,-0.0005890764760252,291.0,0.013152854134296222,8.003200657982761e-05,7.360511140472631
hpmcounter6,drift,test_seed_3,-0.5206831333511805,-0.0003308268904504,291.0,0.005279312361986609,5.0704018841145435e-05,6.524668024577564
hpmcounter6,drift,test_seed_12,-0.0193277105614684,-0.0003653163884389,291.0,0.006676355794689008,5.70195046784055e-05,6.406867097483803
hpmcounter6,drift,test_seed_19,-0.2656257786342091,-0.0002259684594542,291.0,0.0037767146057715163,4.288553060259844e-05,5.269107232184007
hpmcounter6,drift,test_seed_5,-0.1863129639474523,-0.0001621074250541,291.0,0.0026131339332298976,3.567258148307622e-05,4.544314381368979
hpmcounter6,drift,test_seed_11,-0.4495923716617487,0.0002208884435232,291.0,0.005743833074693237,5.288769126092742e-05,4.176556742350915
hpmcounter6,drift,test_seed_17,-0.3516823195302866,0.0001453821461033,291.0,0.007074991134550021,5.8697101204580405e-05,2.476819861965435
hpmcounter6,drift,test_seed_7,-0.3130143544355234,-8.453367175791641e-05,291.0,0.00930131498702014,6.730167604762633e-05,1.2560411080713025
hpmcounter6,jump,test_seed_2,-0.1660158344574019,-0.0018475162002269,291.0,0.004364342867835004,4.610129603962056e-05,40.0751466648378
hpmcounter6,jump,test_seed_17,-0.4073637092816074,0.0029051847176799,291.0,0.013180601969274225,8.01163816095138e-05,36.26205601545677
hpmcounter6,jump,test_seed_19,-0.1486117820925177,-0.0026299531969033,291.0,0.02614767456477185,0.00011284186084995916,23.306538700210133
hpmcounter6,jump,test_seed_4,-0.9557737183280964,0.0019386558652279,291.0,0.02244692583833819,0.00010455195059042621,18.54251263874002
hpmcounter6,jump,test_seed_1,0.1687618314175646,-0.0021820296514138,291.0,0.03196078786313248,0.00012475628738268865,17.49033813999647
hpmcounter6,jump,test_seed_9,-0.2311226293226116,0.0011765800312194,291.0,0.009894426594201868,6.941431132579014e-05,16.950107387757868
hpmcounter6,jump,test_seed_18,0.2449291389303975,-0.0009471857533051,291.0,0.006619713203209136,5.677711106328624e-05,16.68252814500064
hpmcounter6,jump,test_seed_20,-0.1787320994596909,0.0011907704155864,291.0,0.012937029910280102,7.93726709659523e-05,15.00227220647763
hpmcounter6,jump,test_seed_14,-0.1132480126339436,-0.0008016829733486,291.0,0.00948533082230289,6.79641586661329e-05,11.79567273519543
hpmcounter6,jump,test_seed_6,-0.1290103754709348,0.0005371537839304,291.0,0.006476236086858941,5.615844061824312e-05,9.564969718121146
hpmcounter6,jump,test_seed_5,-0.0785098644263824,-0.0004706223037528,291.0,0.0070459910883314755,5.857667938867092e-05,8.034294682873764
hpmcounter6,jump,test_seed_3,-0.8362885973705219,0.0006369456953291,291.0,0.01558032819014718,8.710478329987396e-05,7.312407782891777
hpmcounter6,jump,test_seed_12,-0.2608251765369214,-0.0002976432923203,291.0,0.00464162323414588,4.754322594697329e-05,6.2604774159051075
hpmcounter6,jump,test_seed_7,0.0125289959024437,0.0007413687103646,291.0,0.04076792645578996,0.00014090065606601633,5.261641294397137
hpmcounter6,jump,test_seed_13,-0.4700922370300175,0.0001493206202003,291.0,0.0035684423712342575,4.168627100733861e-05,3.5820095343623577
hpmcounter6,jump,test_seed_10,-0.1129448024072991,0.0003428783581087,291.0,0.021265901540180834,0.00010176433600616946,3.36933715253557
hpmcounter6,jump,test_seed_8,-0.3762775409521486,0.0001968091806151,291.0,0.008604647464496878,6.47321817401269e-05,3.04036068806097
hpmcounter6,jump,test_seed_15,-0.6587561105312082,0.0002003034699943,291.0,0.01621607363761924,8.886414317120709e-05,2.2540415385358763
hpmcounter6,jump,test_seed_11,-0.4240796522357073,7.847289738899661e-05,291.0,0.005095558720826873,4.981379271314947e-05,1.5753246864955524
hpmcounter6,jump,test_seed_16,0.0142639501290369,-0.0002052612373858,291.0,0.05602018720528506,0.00016516802729005532,1.2427419565006737
hpmcounter6,replay,test_seed_16,-0.2156695485404482,-0.0029826949769293,291.0,0.017848965757768512,9.323097628648875e-05,31.992531835811736
hpmcounter6,replay,test_seed_4,-0.8517672644931601,0.0014910131868349,291.0,0.006489499275065958,5.62159168276808e-05,26.522971979720925
hpmcounter6,replay,test_seed_5,-0.4609461383081158,0.0021194840407051,291.0,0.013960486154146329,8.245252786614153e-05,25.705507102777972
hpmcounter6,replay,test_seed_12,-0.0147233059767754,-0.0012114381799473,291.0,0.005083894162249996,4.975674412939272e-05,24.347215661799485
hpmcounter6,replay,test_seed_2,-1.1448778123388086,-0.0032783635605798,291.0,0.03886714646127879,0.00013757674571568496,23.829343713034472
hpmcounter6,replay,test_seed_13,-0.4244523137260159,0.0014064981968332,291.0,0.011038291990980286,7.331699270583561e-05,19.18379552849896
hpmcounter6,replay,test_seed_14,-0.8376462503088715,0.0011475483929586,291.0,0.01728195063293891,9.173817241207455e-05,12.508951974800407
hpmcounter6,replay,test_seed_1,-0.2362407116741551,-0.0010168012427375,291.0,0.0156777056475443,8.737656288726719e-05,11.637002064837134
hpmcounter6,replay,test_seed_11,0.4937999737705759,-0.0014941762109515,291.0,0.04342049061191862,0.00014541227429305456,10.27544764164979
hpmcounter6,replay,test_seed_10,-0.3858413633583635,0.0005420455825429,291.0,0.005816635472805871,5.3221808455361864e-05,10.184651710915157
hpmcounter6,replay,test_seed_17,-0.7259495589380276,0.0004477175345765,291.0,0.005744068182445787,5.2888773654760074e-05,8.465265946589115
hpmcounter6,replay,test_seed_18,-0.3923938141207354,0.0004655316208701,291.0,0.007776259010032585,6.153738860652617e-05,7.565020736364646
hpmcounter6,replay,test_seed_15,-0.9280474672624024,-0.0004142633968947,291.0,0.00799104581847278,6.238145702949134e-05,6.640809891613362
hpmcounter6,replay,test_seed_3,-0.1397870249262197,0.0002838009813513,291.0,0.0037709332362156093,4.285269358885564e-05,6.62271044322651
hpmcounter6,replay,test_seed_6,-0.1976515042487893,0.0002754004891615,291.0,0.01347576536596444,8.1008468956648e-05,3.399650588494416
hpmcounter6,replay,test_seed_7,-0.1976515042487893,0.0002754004891615,291.0,0.01347576536596444,8.1008468956648e-05,3.399650588494416
hpmcounter6,replay,test_seed_8,-0.1976515042487893,0.0002754004891615,291.0,0.01347576536596444,8.1008468956648e-05,3.399650588494416
hpmcounter6,replay,test_seed_9,-0.1976515042487893,0.0002754004891615,291.0,0.01347576536596444,8.1008468956648e-05,3.399650588494416
hpmcounter6,replay,test_seed_19,-0.733479126313634,0.0001269671602474,291.0,0.019076737065751557,9.638417864355658e-05,1.3173029228888693
hpmcounter6,replay,test_seed_20,0.2242771579833364,7.132756798088927e-06,291.0,0.004928587075263292,4.899084392569521e-05,0.1455936707052288
hpmcounter7,drift,test_seed_10,-0.9652295422588608,0.0046057018578743,291.0,0.007972628550503754,6.2309529100621e-05,73.91649277972793
hpmcounter7,drift,test_seed_18,-0.6483593976908585,0.0018965639038329,291.0,0.00351226745421929,4.1356853888813635e-05,45.85851498597407
hpmcounter7,drift,test_seed_14,-0.914790797090321,0.0018818448231568,291.0,0.014950540116980864,8.532614900010811e-05,22.054725839723712
hpmcounter7,drift,test_seed_15,-0.7714769259199525,-0.0011895851885091,291.0,0.006529016640820669,5.638681855557599e-05,21.096866590134372
hpmcounter7,drift,test_seed_4,-0.5039060170161629,-0.0015851697651772,291.0,0.014189855488293797,8.312711154436056e-05,19.069227063558902
hpmcounter7,drift,test_seed_2,-0.8129603026936871,0.0010212116163417,291.0,0.007435373126974063,6.017347430719995e-05,16.971126033510565
hpmcounter7,drift,test_seed_1,-0.7235179704895957,0.0013248627772551,291.0,0.013648163654517018,8.152500133454902e-05,16.250999761635622
hpmcounter7,drift,test_seed_16,0.2255360087974322,-0.0017502381322646,291.0,0.028329930179137538,0.00011745633785450512,14.901180849284144
hpmcounter7,drift,test_seed_20,0.5425346087197208,-0.0009521629962381,291.0,0.013561327148000152,8.126523588006258e-05,11.716732080164938
hpmcounter7,drift,test_seed_8,-0.3486352169357457,0.0008747127909632,291.0,0.012921499356749204,7.932501428964056e-05,11.026947789373837
hpmcounter7,drift,test_seed_5,-0.1081441999466675,-0.0004281061903762,291.0,0.003191132097811669,3.942086004142374e-05,10.859889660609706
hpmcounter7,drift,test_seed_12,0.0258041340571098,-0.0005247570128188,291.0,0.007841389576090438,6.179455645981697e-05,8.491961798609765
hpmcounter7,drift,test_seed_9,-0.3398151435733321,-0.0005285436995487,291.0,0.00999970790262046,6.978263444103148e-05,7.574143678902465
hpmcounter7,drift,test_seed_13,-0.1492695852499821,0.0004298274673762,291.0,0.01037067055580881,7.106522297144701e-05,6.0483517732562175
hpmcounter7,drift,test_seed_6,-0.3370566356993442,0.0002591569282899,291.0,0.004347724031866552,4.601343852691593e-05,5.632200865369017
hpmcounter7,drift,test_seed_17,-0.3538502284779902,0.0001688058181971,291.0,0.005337167629048851,5.098109103796355e-05,3.311145657345724
hpmcounter7,drift,test_seed_7,-0.2778447341371798,-0.0002012002578029,291.0,0.008913041390041574,6.588198343344267e-05,3.0539496128886694
hpmcounter7,drift,test_seed_19,-0.3098030773562338,-6.268385903765517e-05,291.0,0.0042346523492398066,4.54111588534856e-05,1.3803624620084713
hpmcounter7,drift,test_seed_3,-0.6256749140097769,2.94933570058276e-05,291.0,0.006306892464703607,5.5419348620162766e-05,0.532185197772196
hpmcounter7,drift,test_seed_11,-0.3880852483027535,1.5951786907951506e-05,291.0,0.0072587332854562245,5.945441679572339e-05,0.2683028068841293
hpmcounter7,jump,test_seed_2,-0.1328072843577141,-0.0019558786044199,291.0,0.004680939923183126,4.774415787063742e-05,40.96582056634749
hpmcounter7,jump,test_seed_17,-0.3787587051697656,0.0028069042387248,291.0,0.01276020450529204,7.882836543823856e-05,35.607794518129246
hpmcounter7,jump,test_seed_19,-0.103835052398037,-0.00276271199406,291.0,0.02657389461702522,0.00011375783236499586,24.28590574050097
hpmcounter7,jump,test_seed_9,-0.303624608326986,0.0014559808313661,291.0,0.010709007910369389,7.221515097615416e-05,20.161708612184068
hpmcounter7,jump,test_seed_1,0.1473900418066467,-0.0020858167433403,291.0,0.030278024988224798,0.00012142761791072271,17.177449242839103
hpmcounter7,jump,test_seed_4,-0.8926318321957959,0.0017106469086276,291.0,0.023805896762536985,0.00010767031330830598,15.887823264053194
hpmcounter7,jump,test_seed_18,0.2198393161874314,-0.0008734530876655,291.0,0.0067305340243772145,5.725039215775147e-05,15.256717984721053
hpmcounter7,jump,test_seed_14,-0.0520136010715129,-0.0010118420561303,291.0,0.010739262921865047,7.231708988811383e-05,13.991741892487411
hpmcounter7,jump,test_seed_20,-0.1145931911634506,0.0009667356855223,291.0,0.01163017596001556,7.52569904217184e-05,12.845792531763399
hpmcounter7,jump,test_seed_6,-0.175811052485035,0.0007117349954083,291.0,0.006942507799986923,5.814493535834947e-05,12.240704904422886
hpmcounter7,jump,test_seed_5,-0.054489856870129,-0.0005426832995313,291.0,0.00712248864888846,5.889380129822365e-05,9.214608117809988
hpmcounter7,jump,test_seed_3,-0.8682568499436291,0.0007462206208571,291.0,0.014215233110550953,8.320141202170747e-05,8.96884563284105
hpmcounter7,jump,test_seed_8,-0.4289104963021793,0.000406666253356,291.0,0.008435477197818038,6.40926947598126e-05,6.344970435085964
hpmcounter7,jump,test_seed_7,-0.0285644959256064,0.0008912626231539,291.0,0.0446191707360192,0.00014740575892780605,6.046321593109587
hpmcounter7,jump,test_seed_15,-0.7000623342426858,0.0003749433382751,291.0,0.024026276560567182,0.00010816753673480772,3.46632039143446
hpmcounter7,jump,test_seed_12,-0.2849344260129006,-0.0001622382849542,291.0,0.004559566697232305,4.7121107618142044e-05,3.443006609032612
hpmcounter7,jump,test_seed_13,-0.4501993638777996,7.506172191893016e-05,291.0,0.004602967465756665,4.7344840357694916e-05,1.5854255997450089
hpmcounter7,jump,test_seed_16,0.0342577361741666,-0.0002594621017346,291.0,0.055452510525714795,0.0001643290370442616,1.5789181656600018
hpmcounter7,jump,test_seed_11,-0.3850138797613913,-5.519756187065372e-05,291.0,0.0063446471464844115,5.558497835775588e-05,0.9930301945139086
hpmcounter7,jump,test_seed_10,-0.0066614475043753,-2.6224563218069806e-05,291.0,0.017532692239378863,9.240128451362323e-05,0.28381167378905187
hpmcounter7,replay,test_seed_16,-0.232574961150218,-0.0029247738233476,291.0,0.017092827687336862,9.123482873244259e-05,32.05764579144288
hpmcounter7,replay,test_seed_5,-0.4894213859590846,0.0022115209733972,291.0,0.014022459624285777,8.263533707598763e-05,26.76241244546008
hpmcounter7,replay,test_seed_12,-0.0070998673170943,-0.0012232620923049,291.0,0.004785270901800608,4.827329775174135e-05,25.340346511975632
hpmcounter7,replay,test_seed_2,-1.1620748980051074,-0.0031953829548016,291.0,0.03507059127770653,0.0001306848512444425,24.451058591517405
hpmcounter7,replay,test_seed_13,-0.5476531830218645,0.0018283610174958,291.0,0.014078336175053332,8.279981560020108e-05,22.08170397774847
hpmcounter7,replay,test_seed_4,-0.7935379364089713,0.0012597898094322,291.0,0.009968456038266783,6.967350405214689e-05,18.08133273287525
hpmcounter7,replay,test_seed_14,-0.8445721452137459,0.0011638082846019,291.0,0.01729045794482421,9.176074941272957e-05,12.683073013791777
hpmcounter7,replay,test_seed_1,-0.2439974001924722,-0.0009969587031394,291.0,0.013180668483737223,8.011658375852754e-05,12.443849405065086
hpmcounter7,replay,test_seed_17,-0.7577364286807754,0.0005756092749916,291.0,0.005487236622238356,5.16928584636734e-05,11.135179831390118
hpmcounter7,replay,test_seed_11,0.4986543365070879,-0.0014963433326217,291.0,0.04101221283662157,0.00014132217251102683,10.588171028187004
hpmcounter7,replay,test_seed_15,-0.8756809002044911,-0.00059476159218,291.0,0.007034459675947047,5.852872669954595e-05,10.161874787284821
hpmcounter7,replay,test_seed_10,-0.3617664272570927,0.0004662119503294,291.0,0.0066928291420950085,5.708980675934638e-05,8.166290565575872
hpmcounter7,replay,test_seed_18,-0.3915251916817049,0.0004668565055979,291.0,0.008200940929205282,6.319541144083029e-05,7.3875063862036345
hpmcounter7,replay,test_seed_20,0.1748345224275002,0.0001995049982574,291.0,0.004447683812150786,4.653938678345147e-05,4.286799032950306
hpmcounter7,replay,test_seed_19,-0.7307881034002052,0.0001424200341958,291.0,0.019097268706452026,9.643603219540365e-05,1.4768342387544648
hpmcounter7,replay,test_seed_3,-0.0831265598827302,3.9240902902889496e-05,291.0,0.0030393229959298717,3.847176682717001e-05,1.0199922212872297
hpmcounter7,replay,test_seed_6,-0.1381488615844195,5.684993037007546e-05,291.0,0.010425646819904688,7.125333695972602e-05,0.7978563923568703
hpmcounter7,replay,test_seed_7,-0.1381488615844195,5.684993037007546e-05,291.0,0.010425646819904688,7.125333695972602e-05,0.7978563923568703
hpmcounter7,replay,test_seed_8,-0.1381488615844195,5.684993037007546e-05,291.0,0.010425646819904688,7.125333695972602e-05,0.7978563923568703
hpmcounter7,replay,test_seed_9,-0.1381488615844195,5.684993037007546e-05,291.0,0.010425646819904688,7.125333695972602e-05,0.7978563923568703
hpmcounter8,drift,test_seed_10,-1.027399724299147,0.0047980029290547,291.0,0.007949120271346978,6.221759761477638e-05,77.11649296975102
hpmcounter8,drift,test_seed_18,-0.6181974062099378,0.0017631700238018,291.0,0.0019769532239934293,3.102786553845316e-05,56.825372715911925
hpmcounter8,drift,test_seed_15,-0.7739438578056019,-0.0011041367540764,291.0,0.0058340321860374,5.330133838984342e-05,20.714991169655008
hpmcounter8,drift,test_seed_14,-0.8676942064158528,0.0017486327289216,291.0,0.015095363410317428,8.573842281536201e-05,20.394971956590414
hpmcounter8,drift,test_seed_1,-0.7688480239164313,0.0015299736883075,291.0,0.0120627679082732,7.664382839465796e-05,19.96212507064872
hpmcounter8,drift,test_seed_2,-0.7769918564475532,0.0008999279589081,291.0,0.00504345541114472,4.9558459337614733e-05,18.158917184599748
hpmcounter8,drift,test_seed_4,-0.5301600650729834,-0.0015175564067228,291.0,0.014543689960321762,8.415714770534135e-05,18.03241255319401
hpmcounter8,drift,test_seed_16,0.2361247890746405,-0.0018201781935972,291.0,0.030825799540442025,0.0001225210976095646,14.856038911743376
hpmcounter8,drift,test_seed_20,0.530337111382358,-0.0009555252783949,291.0,0.015530376962811064,8.69650402935402e-05,10.987464332444826
hpmcounter8,drift,test_seed_8,-0.3368699787043697,0.0008078970780282,291.0,0.011998666122480153,7.643991372679365e-05,10.569047486313641
hpmcounter8,drift,test_seed_6,-0.3674742001611,0.0004156065094022,291.0,0.003845025850882461,4.3271638060599934e-05,9.604593864003075
hpmcounter8,drift,test_seed_13,-0.2028838039795727,0.0005976505749559,291.0,0.011375263236760982,7.442767141323151e-05,8.029951274945457
hpmcounter8,drift,test_seed_12,0.0003041215896939,-0.0003917371581332,291.0,0.006679147041485704,5.703142277289021e-05,6.868795114811893
hpmcounter8,drift,test_seed_9,-0.3505065298198776,-0.0005169109962959,291.0,0.01199829109628758,7.643871912759748e-05,6.762423575322237
hpmcounter8,drift,test_seed_3,-0.5520442719009109,-0.000227937683427,291.0,0.00543896756820714,5.146499541851854e-05,4.42898481916471
hpmcounter8,drift,test_seed_19,-0.302831644298599,-0.0001463603385042,291.0,0.0034517182980229504,4.0998821786754256e-05,3.569866940700368
hpmcounter8,drift,test_seed_11,-0.4073061584488667,8.533633916153609e-05,291.0,0.006610779449241558,5.673878583849808e-05,1.5040212422669461
hpmcounter8,drift,test_seed_7,-0.3173909072950698,-8.064782706126124e-05,291.0,0.00898965705402223,6.616453519665087e-05,1.218898112433857
hpmcounter8,drift,test_seed_17,-0.2805514883177597,-6.081332531131568e-05,291.0,0.00872084213352374,6.516777845215532e-05,0.9331808871766807
hpmcounter8,drift,test_seed_5,-0.2429876092004361,-8.736188191961053e-07,291.0,0.0024220996258021168,3.4343907450713205e-05,0.025437374021864925
hpmcounter8,jump,test_seed_2,-0.2097037330214456,-0.0017608504603881,291.0,0.004078060928465704,4.456362991382742e-05,39.513173944605775
hpmcounter8,jump,test_seed_17,-0.3896965569694433,0.0028361237429271,291.0,0.013132073739612839,7.99687596953712e-05,35.465396158836036
hpmcounter8,jump,test_seed_19,-0.2035595314504374,-0.0024253327440497,291.0,0.022161154474881636,0.00010388429440948405,23.34648136983718
hpmcounter8,jump,test_seed_20,-0.3132302838480506,0.0016253944402519,291.0,0.017507671916385765,9.233532957203517e-05,17.603169315422793
hpmcounter8,jump,test_seed_1,0.1783477748707628,-0.0021835281923141,291.0,0.031843439264850774,0.00012452704650115724,17.534569827718578
hpmcounter8,jump,test_seed_9,-0.2111726801998568,0.0011812233616589,291.0,0.010188332950444247,7.043771652329102e-05,16.769756601469545
hpmcounter8,jump,test_seed_4,-0.8889717786620787,0.0016803838275489,291.0,0.024319155617614472,0.00010882481805901698,15.44118205313799
hpmcounter8,jump,test_seed_18,0.226916310511045,-0.0008396352940119,291.0,0.006682455243075493,5.704554494191227e-05,14.718683025411975
hpmcounter8,jump,test_seed_6,-0.1431463033193565,0.0006079306403167,291.0,0.00637838469625484,5.5732568488996527e-05,10.907996110689314
hpmcounter8,jump,test_seed_14,-0.1225728655395665,-0.0006936425553756,291.0,0.008989473117019413,6.616385829827326e-05,10.483707770616856
hpmcounter8,jump,test_seed_3,-0.8712957809430362,0.0007612554923982,291.0,0.014495149556394556,8.4016590661251e-05,9.060775811143404
hpmcounter8,jump,test_seed_5,-0.0857830167159307,-0.0004697324846425,291.0,0.007239184224737755,5.937430215525346e-05,7.911376935668757
hpmcounter8,jump,test_seed_13,-0.4866104866707003,0.0002329145125832,291.0,0.0033697797237115692,4.050927403143484e-05,5.749659013944816
hpmcounter8,jump,test_seed_12,-0.2710164208753515,-0.0002450102923862,291.0,0.004597939499969501,4.7318975165109134e-05,5.177844438331358
hpmcounter8,jump,test_seed_7,0.0390884983670572,0.0006564250848791,291.0,0.03795544824272311,0.0001359536169572578,4.828301736800959
hpmcounter8,jump,test_seed_11,-0.4391930424534602,0.0001755911969771,291.0,0.0044030258450293075,4.630515275336591e-05,3.7920444386037864
