counter,mode,seed,exceed_count,cusum_max,h_count,h_cusum,count_flag,cusum_flag,flag_or
hpmcounter5,drift,seed17,274,319.1180036503315,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,drift,seed18,0,0.0,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed19,4,5.534650717901756,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed2,1,0.7553791639001872,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed20,102,161.3336689178949,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed3,0,6.841102526176377,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed4,1,1.5725443770647045,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed5,273,274.92085962684007,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,drift,seed6,2,45.87671501899566,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed7,5,20.942656495450365,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed8,146,231.42599429663224,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed9,5,33.07297636392523,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed1,130,112.637770875895,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed10,133,297.6505983631078,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed11,157,453.903445390726,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed12,173,504.4856955220852,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,jump,seed13,133,196.88277665228858,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed14,140,404.27242648703907,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed15,295,992.9655156217166,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,jump,seed16,139,243.02991163027582,159.1000000000001,233.2409448071101,False,True,True
