t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
159,1,140.780511,571.243695,2454.707331,1,1,48.607696,1,4180935.7871,852335.0359,4726104.9084,4180368.5247,851766.9522,4726105.7060,714.3376
160,1,120.782634,421.580437,1043.506805,1,1,48.607696,1,4180925.4141,852322.1668,4726100.1558,4180367.7946,851766.8034,4726106.3742,711.0424
161,1,96.774326,274.683495,591.338799,1,1,48.607696,1,4180912.3780,852310.0284,4726098.1257,4180367.0644,851766.6547,4726107.0423,708.1754
162,1,77.080624,161.761547,529.519347,1,1,48.607696,1,4180898.9017,852299.5138,4726103.9850,4180366.3343,851766.5059,4726107.7104,707.0477
163,1,44.818332,53.990553,534.782616,1,1,48.607696,1,4180890.3261,852291.5342,4726108.4082,4180365.6042,851766.3571,4726108.3786,715.5508
164,1,47.760142,67.005542,514.907410,1,1,48.607696,1,4180876.5224,852281.3392,4726109.7600,4180364.8740,851766.2083,4726109.0467,695.7831
165,1,25.723493,18.116084,440.175575,1,1,48.607696,1,4180865.1406,852275.9651,4726112.8850,4180364.1439,851766.0596,4726109.7148,700.4881
166,1,16.138419,3.893696,333.857806,0,1,48.607696,1,4180859.8944,852269.9169,4726110.6259,4180363.4138,851765.9108,4726110.3830,703.0851
167,1,7.851776,1.808869,234.505882,0,1,48.607696,1,4180857.6137,852266.1362,4726111.2758,4180362.6836,851765.7620,4726111.0511,706.9005
168,1,7.200452,1.228139,157.531206,0,1,48.607696,1,4180854.4805,852264.3906,4726111.0137,4180361.9535,851765.6133,4726111.7192,704.8900
169,1,21.821658,9.748086,101.381645,0,1,48.607696,1,4180855.9587,852263.3394,4726107.7891,4180361.2233,851765.4645,4726112.3874,711.7324
170,1,5.020695,0.737096,59.297311,0,1,48.607696,1,4180853.1267,852262.4702,4726107.8907,4180360.4932,851765.3157,4726113.0555,702.2900
171,1,16.079190,6.818981,32.510859,0,1,48.607696,1,4180854.5131,852263.4439,4726109.5278,4180359.7631,851765.1670,4726113.7236,711.6193
172,1,10.890617,1.190423,16.453747,0,1,48.607696,1,4180851.8583,852260.8648,4726112.5883,4180359.0329,851765.0182,4726114.3918,696.9488
173,1,11.831486,4.099332,11.464625,0,1,48.607696,1,4180850.9424,852263.1705,4726113.5239,4180358.3028,851764.8694,4726115.0599,707.3565
174,1,11.259001,3.722079,5.136279,0,1,48.607696,1,4180853.0929,852261.5769,4726114.3887,4180357.5726,851764.7207,4726115.7281,705.8370
175,1,12.643467,3.646293,3.689299,0,0,48.607696,1,4180848.4945,852261.6208,4726117.0432,4180356.8425,851764.5719,4726116.3962,695.9929
176,1,5.179512,0.735715,3.373501,0,0,48.607696,1,4180848.4967,852260.6043,4726117.6748,4180356.1124,851764.4231,4726117.0643,700.9575
177,1,10.383440,2.438976,3.436512,0,0,48.607696,1,4180850.2191,852259.9311,4726120.2440,4180355.3822,851764.2744,4726117.7325,704.5181
178,1,20.357245,5.875368,3.901235,0,0,48.607696,1,4180848.4120,852262.9378,4726116.8422,4180354.6521,851764.1256,4726118.4006,705.4363
179,1,11.478670,2.416175,3.168044,0,0,48.607696,1,4180848.3171,852265.7389,4726115.1197,4180353.9219,851763.9768,4726119.0687,709.0157
180,1,5.845998,0.521944,3.146529,0,0,48.607696,1,4180846.6155,852265.6035,4726113.9926,4180353.1918,851763.8280,4726119.7369,701.6168
181,1,6.112594,1.077769,2.572407,0,0,48.607696,1,4180846.0967,852263.9504,4726113.6815,4180352.4617,851763.6793,4726120.4050,700.7203
